version,system_version,package
0.9,develop:1.0,collective.recipe.omelette
1.3,develop:1.0,collective.testcaselayer
1.4.5,develop:1.0,infrae.subversion
1.7,develop:1.0,mr.developer
1.3,develop:1.0,plone.reload
0.4,develop:freshen,NoseGrowl
0.3.3,develop:freshen,NoseXUnit
3.09,develop:freshen,PyYAML
1.3.1,develop:freshen,Pygments
1.1,develop:freshen,argparse
0.2,develop:freshen,freshen
1.0a2,develop:freshen,ftw.recipe.freshen
0.9.6,develop:freshen,kid
0.20.1,develop:freshen,logilab-astng
0.50.3,develop:freshen,logilab-common
1.14,develop:freshen,mr.developer
0.11.4,develop:freshen,nose
0.0.7,develop:freshen,py-Growl
0.21.1,develop:freshen,pylint
1.5.3,develop:freshen,pyparsing
0.3,develop:freshen,rudolf
1.0.3,develop:freshen,selenium
2.1.1,develop:freshen,simplejson
1.5.0b2,develop:freshen,zc.buildout
1.2.3b2,develop:freshen,zc.recipe.egg
2.0a5,develop:freshen-selenium2,selenium
1.0b1,develop:freshen-selenium2,ftw.recipe.freshen
1.0a2,egov:1.0a3,egov.mystuff
1.0a2,egov:1.0a3,egov.participation
1.0a3,egov:1.0a3,egov.policy
1.0a2,egov:1.0a3,egov.theme
1.0a2,egov:1.0a3,egov.translations
1.0a5,egov:1.0a3,ftw.contentmenu
1.1.1,egov:1.0a3,ftw.dashboard.dragndrop
1.1,egov:1.0a3,ftw.dashboard.portlets.favourites
1.2,egov:1.0a3,ftw.dashboard.portlets.postit
1.1.4,egov:1.0a3,ftw.dashboard.portlets.recentlymodified
1.0a2,egov:1.0a3,ftw.quota
2.8.0rc1,egov:1.0a3,iw.fss
0.8,egov:1.0a3,izug.arbeitsraum
1.0a1,egov:1.0a3,izug.base
1.0.3,egov:1.0a3,izug.bibliothek
0.7,egov:1.0a3,izug.blog
0.3,egov:1.0a3,izug.flowplayerblock
1.1,egov:1.0a3,izug.graphicblock
0.3,egov:1.0a3,izug.journal
0.2,egov:1.0a3,izug.orgunit
0.4,egov:1.0a3,izug.simplelayout
0.3,egov:1.0a3,izug.utils
0.7,egov:1.0a3,izug.workflow
1.0a2,egov:1.0a4,collective.mtrsetup
1.0a1,egov:1.0a4,egov.base
1.0a3,egov:1.0a4,egov.mystuff
1.0a3,egov:1.0a4,egov.participation
1.0a4,egov:1.0a4,egov.policy
1.0a2,egov:1.0a4,egov.procurement
1.0a3,egov:1.0a4,egov.theme
1.0a3,egov:1.0a4,egov.translations
1.0a2,egov:1.0a4,egov.workflows
1.0a1,egov:1.0a4,ftw.calendarwidget
1.0a3,egov:1.0a4,ftw.quota
1.1.2,egov:1.0a4,ftw.dashboard.dragndrop
1.0a1,egov:1.0b1,egov.arbeitsraum
1.0b1,egov:1.0b1,egov.blog
1.0b1,egov:1.0b1,egov.mystuff
1.0b1,egov:1.0b1,egov.participation
1.0b3,egov:1.0b1,egov.policy
1.0b3,egov:1.0b1,egov.procurement
1.0b3,egov:1.0b1,egov.theme
1.0b1,egov:1.0b1,egov.translations
1.0a3,egov:1.0b1,egov.workflows
1.0,egov:1.0b1,ftw.notification.base
1.0a4,egov:1.0b1,ftw.tabbedview
1.0b1,egov:1.0b1,izug.arbeitsraum
1.0b4,egov:1.0b2,egov.policy
1.0b5,egov:1.0b2,egov.theme
0.4,egov:1.0b2,ftw.notification.email
1.0a6,egov:1.0b2,ftw.contentmenu
2.1-ftw,egov:1.0b3,campaign-monitor-api
1.3,egov:1.0b3,egov.registration
1.1c6,egov:1.0b3,egov.theme
1.0,egov:1.0b3,ftw.campaignmonitor
2.0.2,egov:1.1,Products.Maps
0.4.4,egov:1.1,Products.MasterSelectWidget
1.0b1,egov:1.1,Products.pipbox
1.0b1,egov:1.1,collective.autopermission
0.2.5,egov:1.1,collective.dist
1.0a1,egov:1.1,collective.jqhistory
1.6rc5,egov:1.1,collective.jqueryui
1.3.2.1,egov:1.1,collective.js.jquery
0.4,egov:1.1,collective.recipe.i18noverrides
1.3,egov:1.1,collective.testcaselayer
1.1c3,egov:1.1,egov.policy
1.1c4,egov:1.1,egov.theme
1.0a1,egov:1.1,ftw.js.globals
1.0a1,egov:1.1,ftw.js.statusmessages
1.1c1,egov:1.1,ftw.notification.base
1.0c1,egov:1.1,ftw.tabbedview
1.1c1,egov:1.1,ftw.table
0.94,egov:1.1,geopy
3.1.1,egov:1.1,i18ndude
1.1c2,egov:1.1,izug.arbeitsraum
1.0c1,egov:1.1,izug.base
1.1c1,egov:1.1,izug.bibliothek
1.0c1,egov:1.1,izug.billboard
1.0c1,egov:1.1,izug.block
1.0c1,egov:1.1,izug.blog
1.0c2,egov:1.1,izug.contentpage
1.0c4,egov:1.1,izug.file
1.0c1,egov:1.1,izug.flowplayerblock
1.2,egov:1.1,izug.graphicblock
1.0c2,egov:1.1,izug.news
1.0c1,egov:1.1,izug.orgunit
1.0c2,egov:1.1,izug.poodle
1.0c1,egov:1.1,izug.simplelayout
1.1c3,egov:1.1,izug.subsites
1.0a2,egov:1.1,izug.tagging
1.0c2,egov:1.1,izug.task
1.1c2,egov:1.1,izug.topics
1.0c1,egov:1.1,izug.utils
1.1c1,egov:1.1,izug.webcontent
1.0rc1,egov:1.1,plone.app.jquerytools
1.0b1,egov:1.1,plone.app.registry
1.0b3,egov:1.1,plone.autoform
1.0b2,egov:1.1,plone.registry
1.0b5,egov:1.1,plone.supermodel
1.1c1,egov:1.1,plonegov.pdflatex
0.3.5,egov:1.1,plonegov.workflowmap
1.3,egov:1.1,zope.browser
1.4.4,egov:2.0,Products.AddRemoveWidget
1.3,egov:2.0,Products.AutocompleteWidget
1.8b1,egov:2.0,Products.DataGridField
1.12,egov:2.0,Products.LDAPMultiPlugins
2.18,egov:2.0,Products.LDAPUserFolder
2.1.0,egov:2.0,Products.Maps
1.6.0b4,egov:2.0,Products.PloneFormGen
1.1,egov:2.0,Products.PloneLDAP
1.1.3,egov:2.0,Products.PythonField
1.1.3,egov:2.0,Products.TALESField
1.2.5,egov:2.0,Products.TemplateFields
0.1.1,egov:2.0,collective.blueprint.usersandgroups
1.8.4.1,egov:2.0,collective.js.jqueryui
1.0,egov:2.0,collective.mtrsetup
0.6,egov:2.0,collective.recipe.filestorage
1.2,egov:2.0,dataflake.cache
1.2,egov:2.0,dataflake.ldapconnection
0.2.11,egov:2.0,egov.classification
1.1,egov:2.0,egov.contactdirectory
1.0,egov:2.0,egov.contentpage
1.0a5,egov:2.0,egov.izugtheme
1.0a2,egov:2.0,egov.jsonimport
1.0b3,egov:2.0,egov.myaccount
1.0a2,egov:2.0,egov.orgunit
1.0a2,egov:2.0,egov.policy.base
1.0,egov:2.0,egov.policy.my4egov
1.0a1,egov:2.0,egov.policy.portal
1.0b4,egov:2.0,egov.procurement
1.0a2,egov:2.0,egov.tabbedview
1.1c3,egov:2.0,egov.topics
1.0a5,egov:2.0,egov.workflows
1.0,egov:2.0,ftw.billboard
1.0c2,egov:2.0,ftw.blog
1.0,egov:2.0,ftw.book
1.0a2,egov:2.0,ftw.calendarwidget
2.0a1,egov:2.0,ftw.contentmenu
1.1.4,egov:2.0,ftw.dashboard.dragndrop
2.0,egov:2.0,ftw.dashboard.portlets.favourites
1.3,egov:2.0,ftw.dashboard.portlets.postit
1.2.0,egov:2.0,ftw.dashboard.portlets.recentlymodified
1.0,egov:2.0,ftw.favorite
1.0,egov:2.0,ftw.file
1.0,egov:2.0,ftw.keywordoverlay
1.0,egov:2.0,ftw.meeting
1.1c2,egov:2.0,ftw.notification.base
0.5,egov:2.0,ftw.notification.email
1.0a1,egov:2.0,ftw.participation
1.0dev,egov:2.0,ftw.poodle
1.0a1,egov:2.0,ftw.portletview
1.0b2,egov:2.0,ftw.quota
2.1,egov:2.0,ftw.tabbedview
1.1c2,egov:2.0,ftw.table
1.0a3,egov:2.0,ftw.tagging
1.0c3,egov:2.0,ftw.task
0.6dev-r26088,egov:2.0,ftw.utilities
1.0,egov:2.0,ftw.workspace
0.94,egov:2.0,geopy
1.0b1,egov:2.0,plone.principalsource
1.3,egov:2.0,plonegov.pdflatex
2.4.0,egov:2.0,z3c.form
0.5.4,egov:2.0,z3c.json
1.0c1,egov:2.0,z3c.widgets.flashupload
1.4.4,egov:2.1,Products.AddRemoveWidget
1.3,egov:2.1,Products.AutocompleteWidget
1.8b1,egov:2.1,Products.DataGridField
1.12,egov:2.1,Products.LDAPMultiPlugins
2.18,egov:2.1,Products.LDAPUserFolder
2.1.0,egov:2.1,Products.Maps
1.6.0b4,egov:2.1,Products.PloneFormGen
1.1,egov:2.1,Products.PloneLDAP
1.1.3,egov:2.1,Products.PythonField
1.1.3,egov:2.1,Products.TALESField
1.2.5,egov:2.1,Products.TemplateFields
0.1.1,egov:2.1,collective.blueprint.usersandgroups
1.8.4.1,egov:2.1,collective.js.jqueryui
1.0,egov:2.1,collective.mtrsetup
0.6,egov:2.1,collective.recipe.filestorage
1.2,egov:2.1,dataflake.cache
1.2,egov:2.1,dataflake.ldapconnection
0.2.12,egov:2.1,egov.classification
1.1.1,egov:2.1,egov.contactdirectory
1.0.1,egov:2.1,egov.contentpage
1.0b1,egov:2.1,egov.izugtheme
1.0a2,egov:2.1,egov.jsonimport
1.0b3,egov:2.1,egov.myaccount
1.0b1,egov:2.1,egov.orgunit
1.0b2,egov:2.1,egov.policy.base
1.0,egov:2.1,egov.policy.my4egov
1.0a2,egov:2.1,egov.policy.portal
1.0b4,egov:2.1,egov.procurement
1.0a2,egov:2.1,egov.tabbedview
1.1c4,egov:2.1,egov.topics
1.0b2,egov:2.1,egov.workflows
1.0.1,egov:2.1,ftw.billboard
1.0c2,egov:2.1,ftw.blog
1.0,egov:2.1,ftw.book
1.0a2,egov:2.1,ftw.calendarwidget
2.0a1,egov:2.1,ftw.contentmenu
1.1.4,egov:2.1,ftw.dashboard.dragndrop
2.0,egov:2.1,ftw.dashboard.portlets.favourites
1.3,egov:2.1,ftw.dashboard.portlets.postit
1.2.0,egov:2.1,ftw.dashboard.portlets.recentlymodified
1.0,egov:2.1,ftw.favorite
1.0,egov:2.1,ftw.file
1.0,egov:2.1,ftw.keywordoverlay
1.1,egov:2.1,ftw.meeting
1.1c2,egov:2.1,ftw.notification.base
0.5,egov:2.1,ftw.notification.email
1.0a1,egov:2.1,ftw.participation
1.0dev,egov:2.1,ftw.poodle
1.0a1,egov:2.1,ftw.portletview
1.0b2,egov:2.1,ftw.quota
2.1.1,egov:2.1,ftw.tabbedview
1.1c2,egov:2.1,ftw.table
1.0b1,egov:2.1,ftw.tagging
2.1,egov:2.1,ftw.task
0.6dev-r26088,egov:2.1,ftw.utilities
1.1,egov:2.1,ftw.workspace
0.94,egov:2.1,geopy
1.0b1,egov:2.1,plone.principalsource
1.3,egov:2.1,plonegov.pdflatex
2.4.0,egov:2.1,z3c.form
0.5.4,egov:2.1,z3c.json
1.0c1,egov:2.1,z3c.widgets.flashupload
1.4.4,egov:2.2,Products.AddRemoveWidget
1.3,egov:2.2,Products.AutocompleteWidget
1.8b1,egov:2.2,Products.DataGridField
1.12,egov:2.2,Products.LDAPMultiPlugins
2.18,egov:2.2,Products.LDAPUserFolder
2.1.0,egov:2.2,Products.Maps
1.6.0b4,egov:2.2,Products.PloneFormGen
1.1,egov:2.2,Products.PloneLDAP
1.1.3,egov:2.2,Products.PythonField
1.1.3,egov:2.2,Products.TALESField
1.2.5,egov:2.2,Products.TemplateFields
0.1.1,egov:2.2,collective.blueprint.usersandgroups
1.0,egov:2.2,collective.js.jqtooltip
1.8.4.1,egov:2.2,collective.js.jqueryui
1.0,egov:2.2,collective.mtrsetup
0.6,egov:2.2,collective.recipe.filestorage
1.2,egov:2.2,dataflake.cache
1.2,egov:2.2,dataflake.ldapconnection
0.2.12,egov:2.2,egov.classification
1.1.4,egov:2.2,egov.contactdirectory
1.0.3,egov:2.2,egov.contentpage
1.0b3,egov:2.2,egov.izugtheme
1.0a2,egov:2.2,egov.jsonimport
1.0c1,egov:2.2,egov.myaccount
1.0b2,egov:2.2,egov.orgunit
1.0c1,egov:2.2,egov.policy.base
1.0,egov:2.2,egov.policy.my4egov
1.0a2,egov:2.2,egov.policy.portal
1.0b4,egov:2.2,egov.procurement
1.0b1,egov:2.2,egov.tabbedview
1.1c4,egov:2.2,egov.topics
1.0,egov:2.2,egov.workflows
1.0.1,egov:2.2,ftw.billboard
1.0c2,egov:2.2,ftw.blog
1.0,egov:2.2,ftw.book
1.0a2,egov:2.2,ftw.calendarwidget
2.0a1,egov:2.2,ftw.contentmenu
1.1.4,egov:2.2,ftw.dashboard.dragndrop
2.0,egov:2.2,ftw.dashboard.portlets.favourites
1.3,egov:2.2,ftw.dashboard.portlets.postit
1.2.0,egov:2.2,ftw.dashboard.portlets.recentlymodified
1.1,egov:2.2,ftw.favorite
1.2,egov:2.2,ftw.file
1.0,egov:2.2,ftw.keywordoverlay
1.2.1,egov:2.2,ftw.meeting
1.0,egov:2.2,ftw.mimetypes
1.1c4,egov:2.2,ftw.notification.base
1.0,egov:2.2,ftw.notification.email
1.0a3,egov:2.2,ftw.participation
1.0dev,egov:2.2,ftw.poodle
1.0a2,egov:2.2,ftw.portletview
1.0b2,egov:2.2,ftw.quota
2.1.3,egov:2.2,ftw.tabbedview
1.1c5,egov:2.2,ftw.table
1.0b1,egov:2.2,ftw.tagging
2.2,egov:2.2,ftw.task
0.6dev-r26088,egov:2.2,ftw.utilities
1.2.1,egov:2.2,ftw.workspace
0.94,egov:2.2,geopy
1.0b1,egov:2.2,plone.principalsource
1.3,egov:2.2,plonegov.pdflatex
2.4.0,egov:2.2,z3c.form
0.5.4,egov:2.2,z3c.json
1.0c1,egov:2.2,z3c.widgets.flashupload
1.4.4,egov:2.3,Products.AddRemoveWidget
1.3,egov:2.3,Products.AutocompleteWidget
1.8b1,egov:2.3,Products.DataGridField
1.12,egov:2.3,Products.LDAPMultiPlugins
2.18,egov:2.3,Products.LDAPUserFolder
2.1.0,egov:2.3,Products.Maps
1.6.0b4,egov:2.3,Products.PloneFormGen
1.1,egov:2.3,Products.PloneLDAP
1.1.3,egov:2.3,Products.PythonField
1.1.3,egov:2.3,Products.TALESField
1.2.5,egov:2.3,Products.TemplateFields
0.1.1,egov:2.3,collective.blueprint.usersandgroups
1.0,egov:2.3,collective.js.jqtooltip
1.8.4.1,egov:2.3,collective.js.jqueryui
1.0,egov:2.3,collective.mtrsetup
0.6,egov:2.3,collective.recipe.filestorage
1.2,egov:2.3,dataflake.cache
1.2,egov:2.3,dataflake.ldapconnection
0.2.13,egov:2.3,egov.classification
1.1.4,egov:2.3,egov.contactdirectory
1.0.3,egov:2.3,egov.contentpage
1.0b4,egov:2.3,egov.izugtheme
1.0a2,egov:2.3,egov.jsonimport
1.0c2,egov:2.3,egov.myaccount
1.0b2,egov:2.3,egov.orgunit
1.0c2,egov:2.3,egov.policy.base
1.0,egov:2.3,egov.policy.my4egov
1.0a3,egov:2.3,egov.policy.portal
1.1,egov:2.3,egov.policy.teamraum
1.0b4,egov:2.3,egov.procurement
1.0b2,egov:2.3,egov.tabbedview
1.1c4,egov:2.3,egov.topics
1.0.1,egov:2.3,egov.workflows
1.0.1,egov:2.3,ftw.billboard
1.0c2,egov:2.3,ftw.blog
1.0,egov:2.3,ftw.book
1.0a2,egov:2.3,ftw.calendarwidget
2.0a1,egov:2.3,ftw.contentmenu
1.1.4,egov:2.3,ftw.dashboard.dragndrop
2.0,egov:2.3,ftw.dashboard.portlets.favourites
1.3,egov:2.3,ftw.dashboard.portlets.postit
1.2.0,egov:2.3,ftw.dashboard.portlets.recentlymodified
1.1,egov:2.3,ftw.favorite
1.3,egov:2.3,ftw.file
1.0,egov:2.3,ftw.keywordoverlay
1.2.2,egov:2.3,ftw.meeting
1.1,egov:2.3,ftw.mimetypes
1.1c5,egov:2.3,ftw.notification.base
1.0.1,egov:2.3,ftw.notification.email
1.0a3,egov:2.3,ftw.participation
1.0,egov:2.3,ftw.permissionmanager
1.0dev,egov:2.3,ftw.poodle
1.0a2,egov:2.3,ftw.portletview
1.0b2,egov:2.3,ftw.quota
2.1.3,egov:2.3,ftw.tabbedview
1.1,egov:2.3,ftw.table
1.0b1,egov:2.3,ftw.tagging
2.2,egov:2.3,ftw.task
1.0,egov:2.3,ftw.usermanagement
0.6dev-r26088,egov:2.3,ftw.utilities
1.2.3,egov:2.3,ftw.workspace
0.94,egov:2.3,geopy
1.0b1,egov:2.3,plone.principalsource
1.3,egov:2.3,plonegov.pdflatex
2.4.0,egov:2.3,z3c.form
0.5.4,egov:2.3,z3c.json
1.0c1,egov:2.3,z3c.widgets.flashupload
1.4.4,egov:2.3.1,Products.AddRemoveWidget
1.3,egov:2.3.1,Products.AutocompleteWidget
1.8b1,egov:2.3.1,Products.DataGridField
1.12,egov:2.3.1,Products.LDAPMultiPlugins
2.18,egov:2.3.1,Products.LDAPUserFolder
2.1.0,egov:2.3.1,Products.Maps
1.6.0b4,egov:2.3.1,Products.PloneFormGen
1.1,egov:2.3.1,Products.PloneLDAP
1.1.3,egov:2.3.1,Products.PythonField
1.1.3,egov:2.3.1,Products.TALESField
1.2.5,egov:2.3.1,Products.TemplateFields
0.1.1,egov:2.3.1,collective.blueprint.usersandgroups
1.0,egov:2.3.1,collective.js.jqtooltip
1.8.4.1,egov:2.3.1,collective.js.jqueryui
1.0,egov:2.3.1,collective.mtrsetup
0.6,egov:2.3.1,collective.recipe.filestorage
1.2,egov:2.3.1,dataflake.cache
1.2,egov:2.3.1,dataflake.ldapconnection
0.2.13,egov:2.3.1,egov.classification
1.1.4,egov:2.3.1,egov.contactdirectory
1.0.3,egov:2.3.1,egov.contentpage
1.0b5,egov:2.3.1,egov.izugtheme
1.0a2,egov:2.3.1,egov.jsonimport
1.0,egov:2.3.1,egov.myaccount
1.0b2,egov:2.3.1,egov.orgunit
1.0c2,egov:2.3.1,egov.policy.base
1.0,egov:2.3.1,egov.policy.my4egov
1.0a3,egov:2.3.1,egov.policy.portal
1.2.1,egov:2.3.1,egov.policy.teamraum
1.0b4,egov:2.3.1,egov.procurement
1.0b2,egov:2.3.1,egov.tabbedview
1.1c4,egov:2.3.1,egov.topics
1.0.2,egov:2.3.1,egov.workflows
1.0.1,egov:2.3.1,ftw.billboard
1.0c2,egov:2.3.1,ftw.blog
1.0,egov:2.3.1,ftw.book
1.0c1,egov:2.3.1,ftw.calendarwidget
2.0a1,egov:2.3.1,ftw.contentmenu
1.1.4,egov:2.3.1,ftw.dashboard.dragndrop
2.0,egov:2.3.1,ftw.dashboard.portlets.favourites
1.3,egov:2.3.1,ftw.dashboard.portlets.postit
1.2.0,egov:2.3.1,ftw.dashboard.portlets.recentlymodified
1.1,egov:2.3.1,ftw.favorite
1.4,egov:2.3.1,ftw.file
1.0,egov:2.3.1,ftw.keywordoverlay
1.2.3,egov:2.3.1,ftw.meeting
1.1,egov:2.3.1,ftw.mimetypes
1.1c5,egov:2.3.1,ftw.notification.base
1.0.2,egov:2.3.1,ftw.notification.email
1.0a3,egov:2.3.1,ftw.participation
1.2,egov:2.3.1,ftw.permissionmanager
1.0dev,egov:2.3.1,ftw.poodle
1.0a2,egov:2.3.1,ftw.portletview
1.0b2,egov:2.3.1,ftw.quota
2.1.4,egov:2.3.1,ftw.tabbedview
1.1,egov:2.3.1,ftw.table
1.0b1,egov:2.3.1,ftw.tagging
2.2,egov:2.3.1,ftw.task
1.1,egov:2.3.1,ftw.usermanagement
0.6dev-r26088,egov:2.3.1,ftw.utilities
1.2.3,egov:2.3.1,ftw.workspace
0.94,egov:2.3.1,geopy
1.0b1,egov:2.3.1,plone.principalsource
1.3,egov:2.3.1,plonegov.pdflatex
2.4.0,egov:2.3.1,z3c.form
0.5.4,egov:2.3.1,z3c.json
1.0c1,egov:2.3.1,z3c.widgets.flashupload
1.4.4,egov:2.3.2,Products.AddRemoveWidget
1.3,egov:2.3.2,Products.AutocompleteWidget
1.8b1,egov:2.3.2,Products.DataGridField
1.12,egov:2.3.2,Products.LDAPMultiPlugins
2.18,egov:2.3.2,Products.LDAPUserFolder
2.1.0,egov:2.3.2,Products.Maps
1.6.0b4,egov:2.3.2,Products.PloneFormGen
1.1,egov:2.3.2,Products.PloneLDAP
1.1.3,egov:2.3.2,Products.PythonField
1.1.3,egov:2.3.2,Products.TALESField
1.2.5,egov:2.3.2,Products.TemplateFields
0.1.1,egov:2.3.2,collective.blueprint.usersandgroups
1.0,egov:2.3.2,collective.js.jqtooltip
1.8.4.1,egov:2.3.2,collective.js.jqueryui
1.0,egov:2.3.2,collective.mtrsetup
0.6,egov:2.3.2,collective.recipe.filestorage
1.2,egov:2.3.2,dataflake.cache
1.2,egov:2.3.2,dataflake.ldapconnection
0.2.13,egov:2.3.2,egov.classification
1.1.4,egov:2.3.2,egov.contactdirectory
1.0.3,egov:2.3.2,egov.contentpage
1.0b5,egov:2.3.2,egov.izugtheme
1.0a2,egov:2.3.2,egov.jsonimport
1.1,egov:2.3.2,egov.myaccount
1.0b2,egov:2.3.2,egov.orgunit
1.0c2,egov:2.3.2,egov.policy.base
1.0,egov:2.3.2,egov.policy.my4egov
1.0a3,egov:2.3.2,egov.policy.portal
1.2.1,egov:2.3.2,egov.policy.teamraum
1.0b4,egov:2.3.2,egov.procurement
1.0b2,egov:2.3.2,egov.tabbedview
1.1c4,egov:2.3.2,egov.topics
1.0.3,egov:2.3.2,egov.workflows
1.0.2,egov:2.3.2,ftw.billboard
1.0c2,egov:2.3.2,ftw.blog
1.0,egov:2.3.2,ftw.book
1.0c1,egov:2.3.2,ftw.calendarwidget
2.0a1,egov:2.3.2,ftw.contentmenu
1.1.4,egov:2.3.2,ftw.dashboard.dragndrop
2.0,egov:2.3.2,ftw.dashboard.portlets.favourites
1.3,egov:2.3.2,ftw.dashboard.portlets.postit
1.2.0,egov:2.3.2,ftw.dashboard.portlets.recentlymodified
1.1,egov:2.3.2,ftw.favorite
1.4,egov:2.3.2,ftw.file
1.0,egov:2.3.2,ftw.keywordoverlay
1.2.3,egov:2.3.2,ftw.meeting
1.1,egov:2.3.2,ftw.mimetypes
1.1c5,egov:2.3.2,ftw.notification.base
1.0.1,egov:2.3.2,ftw.notification.email
1.0b1,egov:2.3.2,ftw.participation
1.1,egov:2.3.2,ftw.permissionmanager
1.0dev,egov:2.3.2,ftw.poodle
1.0a2,egov:2.3.2,ftw.portletview
1.0b2,egov:2.3.2,ftw.quota
2.1.4,egov:2.3.2,ftw.tabbedview
1.1,egov:2.3.2,ftw.table
1.0b1,egov:2.3.2,ftw.tagging
2.2,egov:2.3.2,ftw.task
1.1,egov:2.3.2,ftw.usermanagement
0.6dev-r26088,egov:2.3.2,ftw.utilities
1.2.3,egov:2.3.2,ftw.workspace
0.94,egov:2.3.2,geopy
1.0b1,egov:2.3.2,plone.principalsource
1.3,egov:2.3.2,plonegov.pdflatex
2.4.0,egov:2.3.2,z3c.form
0.5.4,egov:2.3.2,z3c.json
1.0c1,egov:2.3.2,z3c.widgets.flashupload
1.4.4,egov:2.4.0,Products.AddRemoveWidget
1.3,egov:2.4.0,Products.AutocompleteWidget
1.8b1,egov:2.4.0,Products.DataGridField
1.12,egov:2.4.0,Products.LDAPMultiPlugins
2.18,egov:2.4.0,Products.LDAPUserFolder
2.1.0,egov:2.4.0,Products.Maps
1.6.0b4,egov:2.4.0,Products.PloneFormGen
1.1,egov:2.4.0,Products.PloneLDAP
1.1.3,egov:2.4.0,Products.PythonField
1.1.3,egov:2.4.0,Products.TALESField
1.2.5,egov:2.4.0,Products.TemplateFields
0.1.1,egov:2.4.0,collective.blueprint.usersandgroups
1.0,egov:2.4.0,collective.js.jqtooltip
1.8.4.1,egov:2.4.0,collective.js.jqueryui
1.0,egov:2.4.0,collective.mtrsetup
0.6,egov:2.4.0,collective.recipe.filestorage
1.2,egov:2.4.0,dataflake.cache
1.2,egov:2.4.0,dataflake.ldapconnection
0.3.4,egov:2.4.0,egov.classification
1.1.5,egov:2.4.0,egov.contactdirectory
1.0.3,egov:2.4.0,egov.contentpage
1.0c2,egov:2.4.0,egov.izugtheme
1.0a2,egov:2.4.0,egov.jsonimport
1.1,egov:2.4.0,egov.myaccount
1.0b4,egov:2.4.0,egov.orgunit
1.0,egov:2.4.0,egov.policy.base
1.0,egov:2.4.0,egov.policy.my4egov
1.0b1,egov:2.4.0,egov.policy.portal
1.2.3,egov:2.4.0,egov.policy.teamraum
1.0a1,egov:2.4.0,egov.policy.web
1.0b4,egov:2.4.0,egov.procurement
1.0,egov:2.4.0,egov.tabbedview
1.1c4,egov:2.4.0,egov.topics
2.4.0,egov:2.4.0,egov.upgrade
